MAL_ID,image_url
218,"https://cdn.myanimelist.net/images/anime/3/53955.jpg"
219,"https://cdn.myanimelist.net/images/anime/10/51253.jpg"
220,"https://cdn.myanimelist.net/images/anime/10/29841.jpg"
221,"https://cdn.myanimelist.net/images/anime/6/37391.jpg"
222,"https://cdn.myanimelist.net/images/anime/9/3235.jpg"
223,"https://cdn.myanimelist.net/images/anime/1887/92364.jpg"
225,"https://cdn.myanimelist.net/images/anime/1262/93119.jpg"
226,"https://cdn.myanimelist.net/images/anime/1780/121555.jpg"
227,"https://cdn.myanimelist.net/images/anime/7/77356.jpg"
228,"https://cdn.myanimelist.net/images/anime/4/86907.jpg"
229,"https://cdn.myanimelist.net/images/anime/8/6591.jpg"
230,"https://cdn.myanimelist.net/images/anime/2/21019.jpg"
231,"https://cdn.myanimelist.net/images/anime/3/75196.jpg"
232,"https://cdn.myanimelist.net/images/anime/8/60781.jpg"
233,"https://cdn.myanimelist.net/images/anime/3/21166.jpg"
234,"https://cdn.myanimelist.net/images/anime/3/15231.jpg"
235,"https://cdn.myanimelist.net/images/anime/7/75199.jpg"
236,"https://cdn.myanimelist.net/images/anime/2/6260.jpg"
237,"https://cdn.myanimelist.net/images/anime/12/34443.jpg"
238,"https://cdn.myanimelist.net/images/anime/1646/113504.jpg"
239,"https://cdn.myanimelist.net/images/anime/10/2235.jpg"
240,"https://cdn.myanimelist.net/images/anime/1890/94707.jpg"
241,"https://cdn.myanimelist.net/images/anime/12/48027.jpg"
242,"https://cdn.myanimelist.net/images/anime/6/25273.jpg"
243,"https://cdn.myanimelist.net/images/anime/4/21856.jpg"
244,"https://cdn.myanimelist.net/images/anime/6/3149.jpg"
245,"https://cdn.myanimelist.net/images/anime/13/11460.jpg"
246,"https://cdn.myanimelist.net/images/anime/9/20134.jpg"
247,"https://cdn.myanimelist.net/images/anime/7/7227.jpg"
248,"https://cdn.myanimelist.net/images/anime/1157/132580.jpg"
249,"https://cdn.myanimelist.net/images/anime/1589/95329.jpg"
250,"https://cdn.myanimelist.net/images/anime/1151/125951.jpg"
251,"https://cdn.myanimelist.net/images/anime/11/75544.jpg"
252,"https://cdn.myanimelist.net/images/anime/12/57237.jpg"
253,"https://cdn.myanimelist.net/images/anime/10/24555.jpg"
254,"https://cdn.myanimelist.net/images/anime/3/10306.jpg"
255,"https://cdn.myanimelist.net/images/anime/6/14520.jpg"
256,"https://cdn.myanimelist.net/images/anime/1980/112997.jpg"
257,"https://cdn.myanimelist.net/images/anime/1097/133583.jpg"
258,"https://cdn.myanimelist.net/images/anime/7/18066.jpg"
259,"https://cdn.myanimelist.net/images/anime/6/15349.jpg"
260,"https://cdn.myanimelist.net/images/anime/3/75576.jpg"
261,"https://cdn.myanimelist.net/images/anime/7/75575.jpg"
262,"https://cdn.myanimelist.net/images/anime/11/75578.jpg"
263,"https://cdn.myanimelist.net/images/anime/4/86334.jpg"
264,"https://cdn.myanimelist.net/images/anime/9/2361.jpg"
265,"https://cdn.myanimelist.net/images/anime/4/64737.jpg"
266,"https://cdn.myanimelist.net/images/anime/13/75520.jpg"
267,"https://cdn.myanimelist.net/images/anime/11/75724.jpg"
268,"https://cdn.myanimelist.net/images/anime/3/62867.jpg"
269,"https://cdn.myanimelist.net/images/anime/3/40451.jpg"
270,"https://cdn.myanimelist.net/images/anime/10/19956.jpg"
271,"https://cdn.myanimelist.net/images/anime/5/12863.jpg"
272,"https://cdn.myanimelist.net/images/anime/1054/96577.jpg"
273,"https://cdn.myanimelist.net/images/anime/13/2597.jpg"
274,"https://cdn.myanimelist.net/images/anime/3/73995.jpg"
275,"https://cdn.myanimelist.net/images/anime/10/75454.jpg"
276,"https://cdn.myanimelist.net/images/anime/13/23051.jpg"
277,"https://cdn.myanimelist.net/images/anime/1367/98136.jpg"
278,"https://cdn.myanimelist.net/images/anime/1/278.jpg"
279,"https://cdn.myanimelist.net/images/anime/2/30681.jpg"
280,"https://cdn.myanimelist.net/images/anime/5/53409.jpg"
281,"https://cdn.myanimelist.net/images/anime/6/5237.jpg"
282,"https://cdn.myanimelist.net/images/anime/1371/135970.jpg"
283,"https://cdn.myanimelist.net/images/anime/1428/97069.jpg"
284,"https://cdn.myanimelist.net/images/anime/9/75571.jpg"
285,"https://cdn.myanimelist.net/images/anime/8/9440.jpg"
286,"https://cdn.myanimelist.net/images/anime/1771/100394.jpg"
287,"https://cdn.myanimelist.net/images/anime/1782/128917.jpg"
288,"https://cdn.myanimelist.net/images/anime/1429/127983.jpg"
289,"https://cdn.myanimelist.net/images/anime/1809/130426.jpg"
290,"https://cdn.myanimelist.net/images/anime/1585/99289.jpg"
291,"https://cdn.myanimelist.net/images/anime/8/73937.jpg"
292,"https://cdn.myanimelist.net/images/anime/1141/109328.jpg"
293,"https://cdn.myanimelist.net/images/anime/6/18815.jpg"
294,"https://cdn.myanimelist.net/images/anime/7/3570.jpg"
295,"https://cdn.myanimelist.net/images/anime/1320/98811.jpg"
296,"https://cdn.myanimelist.net/images/anime/1/2214.jpg"
297,"https://cdn.myanimelist.net/images/anime/1691/114822.jpg"
298,"https://cdn.myanimelist.net/images/anime/4/78321.jpg"
299,"https://cdn.myanimelist.net/images/anime/7/23079.jpg"
300,"https://cdn.myanimelist.net/images/anime/4/26940.jpg"
301,"https://cdn.myanimelist.net/images/anime/7/89194.jpg"
302,"https://cdn.myanimelist.net/images/anime/6/17529.jpg"
303,"https://cdn.myanimelist.net/images/anime/1/303.jpg"
304,"https://cdn.myanimelist.net/images/anime/5/71211.jpg"
305,"https://cdn.myanimelist.net/images/anime/1492/94195.jpg"
306,"https://cdn.myanimelist.net/images/anime/1350/113655.jpg"
307,"https://cdn.myanimelist.net/images/anime/1807/108565.jpg"
308,"https://cdn.myanimelist.net/images/anime/12/4905.jpg"
309,"https://cdn.myanimelist.net/images/anime/4/75541.jpg"
310,"https://cdn.myanimelist.net/images/anime/1893/100728.jpg"
311,"https://cdn.myanimelist.net/images/anime/1414/91264.jpg"
312,"https://cdn.myanimelist.net/images/anime/6/71784.jpg"
313,"https://cdn.myanimelist.net/images/anime/1306/100442.jpg"
314,"https://cdn.myanimelist.net/images/anime/6/71785.jpg"
315,"https://cdn.myanimelist.net/images/anime/8/28202.jpg"
316,"https://cdn.myanimelist.net/images/anime/9/41561.jpg"
317,"https://cdn.myanimelist.net/images/anime/1/317.jpg"
318,"https://cdn.myanimelist.net/images/anime/13/19241.jpg"
319,"https://cdn.myanimelist.net/images/anime/1198/116659.jpg"
320,"https://cdn.myanimelist.net/images/anime/1224/113092.jpg"
321,"https://cdn.myanimelist.net/images/anime/11/22210.jpg"
322,"https://cdn.myanimelist.net/images/anime/7/80636.jpg"
323,"https://cdn.myanimelist.net/images/anime/7/10240.jpg"
324,"https://cdn.myanimelist.net/images/anime/7/59293.jpg"
325,"https://cdn.myanimelist.net/images/anime/13/75579.jpg"
326,"https://cdn.myanimelist.net/images/anime/10/64543.jpg"
327,"https://cdn.myanimelist.net/images/anime/6/20142.jpg"
328,"https://cdn.myanimelist.net/images/anime/2/12834.jpg"
329,"https://cdn.myanimelist.net/images/anime/8/50463.jpg"
330,"https://cdn.myanimelist.net/images/anime/13/56961.jpg"
331,"https://cdn.myanimelist.net/images/anime/2/75814.jpg"
332,"https://cdn.myanimelist.net/images/anime/1153/134019.jpg"
333,"https://cdn.myanimelist.net/images/anime/12/87408.jpg"
334,"https://cdn.myanimelist.net/images/anime/8/6092.jpg"
335,"https://cdn.myanimelist.net/images/anime/13/75300.jpg"
336,"https://cdn.myanimelist.net/images/anime/11/75547.jpg"
337,"https://cdn.myanimelist.net/images/anime/1886/98806.jpg"
338,"https://cdn.myanimelist.net/images/anime/9/57043.jpg"
339,"https://cdn.myanimelist.net/images/anime/1718/91550.jpg"
340,"https://cdn.myanimelist.net/images/anime/3/56847.jpg"
341,"https://cdn.myanimelist.net/images/anime/1771/92118.jpg"
342,"https://cdn.myanimelist.net/images/anime/1185/131231.jpg"
343,"https://cdn.myanimelist.net/images/anime/13/75255.jpg"
344,"https://cdn.myanimelist.net/images/anime/12/73986.jpg"
345,"https://cdn.myanimelist.net/images/anime/5/80117.jpg"
346,"https://cdn.myanimelist.net/images/anime/1/346.jpg"
347,"https://cdn.myanimelist.net/images/anime/1532/94186.jpg"
348,"https://cdn.myanimelist.net/images/anime/3/16917.jpg"
349,"https://cdn.myanimelist.net/images/anime/10/75560.jpg"
350,"https://cdn.myanimelist.net/images/anime/1069/133679.jpg"
351,"https://cdn.myanimelist.net/images/anime/1215/121240.jpg"
352,"https://cdn.myanimelist.net/images/anime/5/36629.jpg"
353,"https://cdn.myanimelist.net/images/anime/2/40407.jpg"
354,"https://cdn.myanimelist.net/images/anime/1/2455.jpg"
355,"https://cdn.myanimelist.net/images/anime/8/21197.jpg"
356,"https://cdn.myanimelist.net/images/anime/4/30327.jpg"
357,"https://cdn.myanimelist.net/images/anime/10/13210.jpg"
358,"https://cdn.myanimelist.net/images/anime/1108/94990.jpg"
359,"https://cdn.myanimelist.net/images/anime/1/359.jpg"
360,"https://cdn.myanimelist.net/images/anime/8/80544.jpg"
361,"https://cdn.myanimelist.net/images/anime/1497/127514.jpg"
362,"https://cdn.myanimelist.net/images/anime/2/3290.jpg"
363,"https://cdn.myanimelist.net/images/anime/1802/127516.jpg"
364,"https://cdn.myanimelist.net/images/anime/10/30129.jpg"
365,"https://cdn.myanimelist.net/images/anime/4/25196.jpg"
366,"https://cdn.myanimelist.net/images/anime/11/61673.jpg"
367,"https://cdn.myanimelist.net/images/anime/1404/95392.jpg"
368,"https://cdn.myanimelist.net/images/anime/13/12768.jpg"
369,"https://cdn.myanimelist.net/images/anime/1327/95777.jpg"
370,"https://cdn.myanimelist.net/images/anime/6/75501.jpg"
371,"https://cdn.myanimelist.net/images/anime/1733/90336.jpg"
372,"https://cdn.myanimelist.net/images/anime/1652/90326.jpg"
373,"https://cdn.myanimelist.net/images/anime/7/10720.jpg"
374,"https://cdn.myanimelist.net/images/anime/7/2886.jpg"
375,"https://cdn.myanimelist.net/images/anime/10/2875.jpg"
376,"https://cdn.myanimelist.net/images/anime/1936/121639.jpg"
377,"https://cdn.myanimelist.net/images/anime/8/26197.jpg"
378,"https://cdn.myanimelist.net/images/anime/13/26195.jpg"
379,"https://cdn.myanimelist.net/images/anime/1728/97423.jpg"
380,"https://cdn.myanimelist.net/images/anime/1171/92443.jpg"
381,"https://cdn.myanimelist.net/images/anime/1591/92444.jpg"
382,"https://cdn.myanimelist.net/images/anime/10/20029.jpg"
383,"https://cdn.myanimelist.net/images/anime/4/6075.jpg"
384,"https://cdn.myanimelist.net/images/anime/13/5998.jpg"
385,"https://cdn.myanimelist.net/images/anime/13/6640.jpg"
386,"https://cdn.myanimelist.net/images/anime/1480/105967.jpg"
387,"https://cdn.myanimelist.net/images/anime/9/13134.jpg"
388,"https://cdn.myanimelist.net/images/anime/5/17667.jpg"
389,"https://cdn.myanimelist.net/images/anime/1054/98245.jpg"
390,"https://cdn.myanimelist.net/images/anime/9/33579.jpg"
391,"https://cdn.myanimelist.net/images/anime/11/78319.jpg"
392,"https://cdn.myanimelist.net/images/anime/1228/111372.jpg"
393,"https://cdn.myanimelist.net/images/anime/1539/94517.jpg"
394,"https://cdn.myanimelist.net/images/anime/10/71425.jpg"
395,"https://cdn.myanimelist.net/images/anime/10/23247.jpg"
396,"https://cdn.myanimelist.net/images/anime/11/61111.jpg"
397,"https://cdn.myanimelist.net/images/anime/12/61109.jpg"
398,"https://cdn.myanimelist.net/images/anime/11/2755.jpg"
399,"https://cdn.myanimelist.net/images/anime/3/2754.jpg"
400,"https://cdn.myanimelist.net/images/anime/7/28848.jpg"
401,"https://cdn.myanimelist.net/images/anime/1971/90877.jpg"
402,"https://cdn.myanimelist.net/images/anime/3/3243.jpg"
403,"https://cdn.myanimelist.net/images/anime/12/3066.jpg"
404,"https://cdn.myanimelist.net/images/anime/1419/99205.jpg"
405,"https://cdn.myanimelist.net/images/anime/9/18913.jpg"
406,"https://cdn.myanimelist.net/images/anime/6/57421.jpg"
407,"https://cdn.myanimelist.net/images/anime/1/407.jpg"
408,"https://cdn.myanimelist.net/images/anime/7/80623.jpg"
411,"https://cdn.myanimelist.net/images/anime/3/25380.jpg"
412,"https://cdn.myanimelist.net/images/anime/11/80500.jpg"
413,"https://cdn.myanimelist.net/images/anime/7/68855.jpg"
415,"https://cdn.myanimelist.net/images/anime/6/64545.jpg"
416,"https://cdn.myanimelist.net/images/anime/6/2878.jpg"
417,"https://cdn.myanimelist.net/images/anime/10/2589.jpg"
418,"https://cdn.myanimelist.net/images/anime/13/76023.jpg"
419,"https://cdn.myanimelist.net/images/anime/4/23744.jpg"
420,"https://cdn.myanimelist.net/images/anime/1549/134328.jpg"
421,"https://cdn.myanimelist.net/images/anime/8/67337.jpg"
422,"https://cdn.myanimelist.net/images/anime/7/7664.jpg"
423,"https://cdn.myanimelist.net/images/anime/7/67335.jpg"
424,"https://cdn.myanimelist.net/images/anime/2/20673.jpg"
425,"https://cdn.myanimelist.net/images/anime/7/31701.jpg"
426,"https://cdn.myanimelist.net/images/anime/10/88663.jpg"
427,"https://cdn.myanimelist.net/images/anime/1230/98847.jpg"
428,"https://cdn.myanimelist.net/images/anime/10/23761.jpg"
429,"https://cdn.myanimelist.net/images/anime/7/28863.jpg"
430,"https://cdn.myanimelist.net/images/anime/1707/94039.jpg"
431,"https://cdn.myanimelist.net/images/anime/5/75810.jpg"
432,"https://cdn.myanimelist.net/images/anime/1193/112905.jpg"
433,"https://cdn.myanimelist.net/images/anime/1725/133738.jpg"
434,"https://cdn.myanimelist.net/images/anime/8/26903.jpg"
435,"https://cdn.myanimelist.net/images/anime/1683/97042.jpg"
437,"https://cdn.myanimelist.net/images/anime/1254/134212.jpg"
438,"https://cdn.myanimelist.net/images/anime/12/75176.jpg"
439,"https://cdn.myanimelist.net/images/anime/1487/112102.jpg"
440,"https://cdn.myanimelist.net/images/anime/1078/95285.jpg"
441,"https://cdn.myanimelist.net/images/anime/1268/107516.jpg"
442,"https://cdn.myanimelist.net/images/anime/1231/134484.jpg"
443,"https://cdn.myanimelist.net/images/anime/5/33671.jpg"
444,"https://cdn.myanimelist.net/images/anime/9/75208.jpg"
445,"https://cdn.myanimelist.net/images/anime/11/42089.jpg"
446,"https://cdn.myanimelist.net/images/anime/9/23693.jpg"
447,"https://cdn.myanimelist.net/images/anime/13/23697.jpg"
448,"https://cdn.myanimelist.net/images/anime/11/7362.jpg"
449,"https://cdn.myanimelist.net/images/anime/1216/94369.jpg"
450,"https://cdn.myanimelist.net/images/anime/1162/92219.jpg"
451,"https://cdn.myanimelist.net/images/anime/1658/95332.jpg"
452,"https://cdn.myanimelist.net/images/anime/1683/94370.jpg"
454,"https://cdn.myanimelist.net/images/anime/2/23085.jpg"
455,"https://cdn.myanimelist.net/images/anime/9/77062.jpg"
456,"https://cdn.myanimelist.net/images/anime/7/18714.jpg"
457,"https://cdn.myanimelist.net/images/anime/2/73862.jpg"
458,"https://cdn.myanimelist.net/images/anime/4/53479.jpg"
459,"https://cdn.myanimelist.net/images/anime/1770/97704.jpg"
460,"https://cdn.myanimelist.net/images/anime/1939/97699.jpg"
